Date,Price,Open,High,Low,Change %
2011-09-01,2052.3,2052.3,2052.3,2052.3,-1.18
2011-09-02,2000.5,2000.5,2000.5,2000.5,-2.52
2011-09-06,1985.67,1985.67,1985.67,1985.67,-0.74
2011-09-07,2043.05,2043.05,2043.05,2043.05,2.89
2011-09-08,2021.42,2021.42,2021.42,2021.42,-1.06
2011-09-09,1967.47,1967.47,1967.47,1967.47,-2.67
2011-09-12,1981.3,1981.3,1981.3,1981.3,0.7
2011-09-13,2000.08,2000.08,2000.08,2000.08,0.95
2011-09-14,2027.04,2027.04,2027.04,2027.04,1.35
2011-09-15,2062.25,2062.25,2062.25,2062.25,1.74
2011-09-16,2074.06,2074.06,2074.06,2074.06,0.57
2011-09-19,2053.74,2053.74,2053.74,2053.74,-0.98
2011-09-20,2050.39,2050.39,2050.39,2050.39,-0.16
2011-09-21,1990.2,1990.2,1990.2,1990.2,-2.94
2011-09-22,1926.76,1926.76,1926.76,1926.76,-3.19
2011-09-23,1938.73,1938.73,1938.73,1938.73,0.62
2011-09-26,1983.97,1983.97,1983.97,1983.97,2.33
2011-09-27,2005.19,2005.19,2005.19,2005.19,1.07
2011-09-28,1964.2,1964.2,1964.2,1964.2,-2.04
2011-09-29,1980.23,1980.23,1980.23,1980.23,0.82
2011-09-30,1930.79,1930.79,1930.79,1930.79,-2.5
2011-10-03,1875.95,1875.95,1875.95,1875.95,-2.84
2011-10-04,1918.39,1918.39,1918.39,1918.39,2.26
2011-10-05,1953.67,1953.67,1953.67,1953.67,1.84
2011-10-06,1989.61,1989.61,1989.61,1989.61,1.84
2011-10-07,1973.42,1973.42,1973.42,1973.42,-0.81
2011-10-10,2040.76,2040.76,2040.76,2040.76,3.41
2011-10-11,2041.9,2041.9,2041.9,2041.9,0.06
2011-10-12,2062.22,2062.22,2062.22,2062.22,1
2011-10-13,2056.26,2056.26,2056.26,2056.26,-0.29
2011-10-14,2091.99,2091.99,2091.99,2091.99,1.74
2011-10-17,2051.54,2051.54,2051.54,2051.54,-1.93
2011-10-18,2093.43,2093.43,2093.43,2093.43,2.04
2011-10-19,2067.28,2067.28,2067.28,2067.28,-1.25
2011-10-20,2076.75,2076.75,2076.75,2076.75,0.46
2011-10-21,2115.86,2115.86,2115.86,2115.86,1.88
2011-10-24,2143.13,2143.13,2143.13,2143.13,1.29
2011-10-25,2100.17,2100.17,2100.17,2100.17,-2
2011-10-26,2122.32,2122.32,2122.32,2122.32,1.05
2011-10-27,2195.22,2195.22,2195.22,2195.22,3.43
2011-10-28,2196.13,2196.13,2196.13,2196.13,0.04
2011-10-31,2141.81,2141.81,2141.81,2141.81,-2.47
2011-11-01,2081.97,2081.97,2081.97,2081.97,-2.79
2011-11-02,2115.7,2115.7,2115.7,2115.7,1.62
2011-11-03,2155.87,2155.87,2155.87,2155.87,1.9
2011-11-04,2142.34,2142.34,2142.34,2142.34,-0.63
2011-11-07,2156,2156,2156,2156,0.64
2011-11-08,2182.61,2182.61,2182.61,2182.61,1.23
2011-11-09,2102.72,2102.72,2102.72,2102.72,-3.66
2011-11-10,2121.14,2121.14,2121.14,2121.14,0.88
2011-11-11,2162.48,2162.48,2162.48,2162.48,1.95
2011-11-14,2142.09,2142.09,2142.09,2142.09,-0.94
2011-11-15,2152.8,2152.8,2152.8,2152.8,0.5
2011-11-16,2117.64,2117.64,2117.64,2117.64,-1.63
2011-11-17,2082.09,2082.09,2082.09,2082.09,-1.68
2011-11-18,2081.42,2081.42,2081.42,2081.42,-0.03
2011-11-21,2042.71,2042.71,2042.71,2042.71,-1.86
2011-11-22,2034.41,2034.41,2034.41,2034.41,-0.41
2011-11-23,1989.54,1989.54,1989.54,1989.54,-2.21
2011-11-25,1984.5,1984.5,1984.5,1984.5,-0.25
2011-11-28,2042.8,2042.8,2042.8,2042.8,2.94
2011-11-29,2048.06,2048.06,2048.06,2048.06,0.26
2011-11-30,2137.08,2137.08,2137.08,2137.08,4.35
2011-12-01,2133.07,2133.07,2133.07,2133.07,-0.19
2011-12-02,2132.64,2132.64,2132.64,2132.64,-0.02
2011-12-05,2154.68,2154.68,2154.68,2154.68,1.03
2011-12-06,2157.1,2157.1,2157.1,2157.1,0.11
2011-12-07,2162.07,2162.07,2162.07,2162.07,0.23
2011-12-08,2116.41,2116.41,2116.41,2116.41,-2.11
2011-12-09,2152.15,2152.15,2152.15,2152.15,1.69
2011-12-12,2120.15,2120.15,2120.15,2120.15,-1.49
2011-12-13,2102.15,2102.15,2102.15,2102.15,-0.85
2011-12-14,2078.51,2078.51,2078.51,2078.51,-1.12
2011-12-15,2085.44,2085.44,2085.44,2085.44,0.33
2011-12-16,2092.18,2092.18,2092.18,2092.18,0.32
2011-12-19,2067.67,2067.67,2067.67,2067.67,-1.17
2011-12-20,2129.67,2129.67,2129.67,2129.67,3
2011-12-21,2133.86,2133.86,2133.86,2133.86,0.2
2011-12-22,2152.04,2152.04,2152.04,2152.04,0.85
2011-12-23,2171.5,2171.5,2171.5,2171.5,0.9
2011-12-27,2171.71,2171.71,2171.71,2171.71,0.01
2011-12-28,2145.09,2145.09,2145.09,2145.09,-1.23
2011-12-29,2168.12,2168.12,2168.12,2168.12,1.07
2011-12-30,2158.94,2158.94,2158.94,2158.94,-0.42
2012-01-03,2192.4,2192.4,2192.4,2192.4,1.55
2012-01-04,2193.28,2193.28,2193.28,2193.28,0.04
2012-01-05,2199.73,2199.73,2199.73,2199.73,0.29
2012-01-06,2194.98,2194.98,2194.98,2194.98,-0.22
2012-01-09,2200,2200,2200,2200,0.23
2012-01-10,2219.58,2219.58,2219.58,2219.58,0.89
2012-01-11,2220.48,2220.48,2220.48,2220.48,0.04
2012-01-12,2225.74,2225.74,2225.74,2225.74,0.24
2012-01-13,2214.73,2214.73,2214.73,2214.73,-0.49
2012-01-17,2222.59,2222.59,2222.59,2222.59,0.35
2012-01-18,2247.64,2247.64,2247.64,2247.64,1.13
2012-01-19,2258.8,2258.8,2258.8,2258.8,0.5
2012-01-20,2260.37,2260.37,2260.37,2260.37,0.07
2012-01-23,2261.47,2261.47,2261.47,2261.47,0.05
2012-01-24,2259.22,2259.22,2259.22,2259.22,-0.1
2012-01-25,2278.83,2278.83,2278.83,2278.83,0.87
2012-01-26,2265.84,2265.84,2265.84,2265.84,-0.57
2012-01-27,2262.35,2262.35,2262.35,2262.35,-0.15
2012-01-30,2256.72,2256.72,2256.72,2256.72,-0.25
2012-01-31,2255.69,2255.69,2255.69,2255.69,-0.05
2012-02-01,2276.24,2276.24,2276.24,2276.24,0.91
2012-02-02,2278.92,2278.92,2278.92,2278.92,0.12
2012-02-03,2312.49,2312.49,2312.49,2312.49,1.47
2012-02-06,2311.55,2311.55,2311.55,2311.55,-0.04
2012-02-07,2316.27,2316.27,2316.27,2316.27,0.2
2012-02-08,2322.11,2322.11,2322.11,2322.11,0.25
2012-02-09,2325.56,2325.56,2325.56,2325.56,0.15
2012-02-10,2309.6,2309.6,2309.6,2309.6,-0.69
2012-02-13,2325.81,2325.81,2325.81,2325.81,0.7
2012-02-14,2324,2324,2324,2324,-0.08
2012-02-15,2312.28,2312.28,2312.28,2312.28,-0.5
2012-02-16,2338.11,2338.11,2338.11,2338.11,1.12
2012-02-17,2343.67,2343.67,2343.67,2343.67,0.24
2012-02-21,2345.41,2345.41,2345.41,2345.41,0.07
2012-02-22,2337.67,2337.67,2337.67,2337.67,-0.33
2012-02-23,2348.11,2348.11,2348.11,2348.11,0.45
2012-02-24,2352.34,2352.34,2352.34,2352.34,0.18
2012-02-27,2355.74,2355.74,2355.74,2355.74,0.14
2012-02-28,2364.03,2364.03,2364.03,2364.03,0.35
2012-02-29,2353.23,2353.23,2353.23,2353.23,-0.46
2012-03-01,2367.87,2367.87,2367.87,2367.87,0.62
2012-03-02,2360.28,2360.28,2360.28,2360.28,-0.32
2012-03-05,2351.28,2351.28,2351.28,2351.28,-0.38
2012-03-06,2315.21,2315.21,2315.21,2315.21,-1.53
2012-03-07,2331.89,2331.89,2331.89,2331.89,0.72
2012-03-08,2355.01,2355.01,2355.01,2355.01,0.99
2012-03-09,2363.56,2363.56,2363.56,2363.56,0.36
2012-03-12,2364.1,2364.1,2364.1,2364.1,0.02
2012-03-13,2407.79,2407.79,2407.79,2407.79,1.85
2012-03-14,2404.98,2404.98,2404.98,2404.98,-0.12
2012-03-15,2419.37,2419.37,2419.37,2419.37,0.6
2012-03-16,2422.09,2422.09,2422.09,2422.09,0.11
2012-03-19,2431.73,2431.73,2431.73,2431.73,0.4
2012-03-20,2424.46,2424.46,2424.46,2424.46,-0.3
2012-03-21,2420.02,2420.02,2420.02,2420.02,-0.18
2012-03-22,2402.71,2402.71,2402.71,2402.71,-0.72
2012-03-23,2410.16,2410.16,2410.16,2410.16,0.31
2012-03-26,2443.64,2443.64,2443.64,2443.64,1.39
2012-03-27,2437.01,2437.01,2437.01,2437.01,-0.27
2012-03-28,2425.55,2425.55,2425.55,2425.55,-0.47
2012-03-29,2421.7,2421.7,2421.7,2421.7,-0.16
2012-03-30,2430.67,2430.67,2430.67,2430.67,0.37
2012-04-02,2449.08,2449.08,2449.08,2449.08,0.76
2012-04-03,2439.89,2439.89,2439.89,2439.89,-0.38
2012-04-04,2415.05,2415.05,2415.05,2415.05,-1.02
2012-04-05,2414.4,2414.4,2414.4,2414.4,-0.03
2012-04-09,2387.03,2387.03,2387.03,2387.03,-1.13
2012-04-10,2346.27,2346.27,2346.27,2346.27,-1.71
2012-04-11,2364.09,2364.09,2364.09,2364.09,0.76
2012-04-12,2396.69,2396.69,2396.69,2396.69,1.38
2012-04-13,2366.84,2366.84,2366.84,2366.84,-1.25
2012-04-16,2365.65,2365.65,2365.65,2365.65,-0.05
2012-04-17,2402.29,2402.29,2402.29,2402.29,1.55
2012-04-18,2392.57,2392.57,2392.57,2392.57,-0.4
2012-04-19,2378.48,2378.48,2378.48,2378.48,-0.59
2012-04-20,2381.32,2381.32,2381.32,2381.32,0.12
2012-04-23,2361.35,2361.35,2361.35,2361.35,-0.84
2012-04-24,2370.04,2370.04,2370.04,2370.04,0.37
2012-04-25,2402.71,2402.71,2402.71,2402.71,1.38
2012-04-26,2418.89,2418.89,2418.89,2418.89,0.67
2012-04-27,2424.78,2424.78,2424.78,2424.78,0.24
2012-04-30,2415.42,2415.42,2415.42,2415.42,-0.39
2012-05-01,2429.1,2429.1,2429.1,2429.1,0.57
2012-05-02,2423.29,2423.29,2423.29,2423.29,-0.24
2012-05-03,2405.17,2405.17,2405.17,2405.17,-0.75
2012-05-04,2366.39,2366.39,2366.39,2366.39,-1.61
2012-05-07,2367.26,2367.26,2367.26,2367.26,0.04
2012-05-08,2357.45,2357.45,2357.45,2357.45,-0.41
2012-05-09,2342.31,2342.31,2342.31,2342.31,-0.64
2012-05-10,2348.93,2348.93,2348.93,2348.93,0.28
2012-05-11,2341.23,2341.23,2341.23,2341.23,-0.33
2012-05-14,2315.45,2315.45,2315.45,2315.45,-1.1
2012-05-15,2302.56,2302.56,2302.56,2302.56,-0.56
2012-05-16,2293.21,2293.21,2293.21,2293.21,-0.41
2012-05-17,2258.93,2258.93,2258.93,2258.93,-1.5
2012-05-18,2242.25,2242.25,2242.25,2242.25,-0.74
2012-05-21,2278.24,2278.24,2278.24,2278.24,1.61
2012-05-22,2279.4,2279.4,2279.4,2279.4,0.05
2012-05-23,2283.36,2283.36,2283.36,2283.36,0.17
2012-05-24,2286.87,2286.87,2286.87,2286.87,0.15
2012-05-25,2281.92,2281.92,2281.92,2281.92,-0.22
2012-05-29,2307.57,2307.57,2307.57,2307.57,1.12
2012-05-30,2275.19,2275.19,2275.19,2275.19,-1.4
2012-05-31,2270.25,2270.25,2270.25,2270.25,-0.22
2012-06-01,2214.41,2214.41,2214.41,2214.41,-2.46
2012-06-04,2214.7,2214.7,2214.7,2214.7,0.01
2012-06-05,2227.45,2227.45,2227.45,2227.45,0.58
2012-06-06,2279.42,2279.42,2279.42,2279.42,2.33
2012-06-07,2279.28,2279.28,2279.28,2279.28,-0.01
2012-06-08,2297.82,2297.82,2297.82,2297.82,0.81
2012-06-11,2268.94,2268.94,2268.94,2268.94,-1.26
2012-06-12,2295.4,2295.4,2295.4,2295.4,1.17
2012-06-13,2280.13,2280.13,2280.13,2280.13,-0.67
2012-06-14,2304.83,2304.83,2304.83,2304.83,1.08
2012-06-15,2328.66,2328.66,2328.66,2328.66,1.03
2012-06-18,2332.07,2332.07,2332.07,2332.07,0.15
2012-06-19,2355.01,2355.01,2355.01,2355.01,0.98
2012-06-20,2351.14,2351.14,2351.14,2351.14,-0.16
2012-06-21,2299.16,2299.16,2299.16,2299.16,-2.21
2012-06-22,2315.65,2315.65,2315.65,2315.65,0.72
2012-06-25,2278.98,2278.98,2278.98,2278.98,-1.58
2012-06-26,2289.86,2289.86,2289.86,2289.86,0.48
2012-06-27,2310.98,2310.98,2310.98,2310.98,0.92
2012-06-28,2306.22,2306.22,2306.22,2306.22,-0.21
2012-06-29,2363.79,2363.79,2363.79,2363.79,2.5
2012-07-02,2369.75,2369.75,2369.75,2369.75,0.25
2012-07-03,2385.06,2385.06,2385.06,2385.06,0.65
2012-07-05,2373.91,2373.91,2373.91,2373.91,-0.47
2012-07-06,2352.34,2352.34,2352.34,2352.34,-0.91
2012-07-09,2348.52,2348.52,2348.52,2348.52,-0.16
2012-07-10,2329.46,2329.46,2329.46,2329.46,-0.81
2012-07-11,2329.71,2329.71,2329.71,2329.71,0.01
2012-07-12,2318.09,2318.09,2318.09,2318.09,-0.5
2012-07-13,2356.4,2356.4,2356.4,2356.4,1.65
2012-07-16,2350.94,2350.94,2350.94,2350.94,-0.23
2012-07-17,2368.36,2368.36,2368.36,2368.36,0.74
2012-07-18,2384.54,2384.54,2384.54,2384.54,0.68
2012-07-19,2391.27,2391.27,2391.27,2391.27,0.28
2012-07-20,2367.26,2367.26,2367.26,2367.26,-1
2012-07-23,2346.22,2346.22,2346.22,2346.22,-0.89
2012-07-24,2325.02,2325.02,2325.02,2325.02,-0.9
2012-07-25,2324.33,2324.33,2324.33,2324.33,-0.03
2012-07-26,2362.85,2362.85,2362.85,2362.85,1.66
2012-07-27,2408.07,2408.07,2408.07,2408.07,1.91
2012-07-30,2406.99,2406.99,2406.99,2406.99,-0.04
2012-07-31,2396.62,2396.62,2396.62,2396.62,-0.43
2012-08-01,2389.73,2389.73,2389.73,2389.73,-0.29
2012-08-02,2372.31,2372.31,2372.31,2372.31,-0.73
2012-08-03,2417.77,2417.77,2417.77,2417.77,1.92
2012-08-06,2423.46,2423.46,2423.46,2423.46,0.24
2012-08-07,2435.88,2435.88,2435.88,2435.88,0.51
2012-08-08,2438.16,2438.16,2438.16,2438.16,0.09
2012-08-09,2440.23,2440.23,2440.23,2440.23,0.08
2012-08-10,2445.64,2445.64,2445.64,2445.64,0.22
2012-08-13,2443.05,2443.05,2443.05,2443.05,-0.11
2012-08-14,2443.16,2443.16,2443.16,2443.16,0
2012-08-15,2446.82,2446.82,2446.82,2446.82,0.15
2012-08-16,2464.38,2464.38,2464.38,2464.38,0.72
2012-08-17,2469,2469,2469,2469,0.19
2012-08-20,2468.99,2468.99,2468.99,2468.99,0
2012-08-21,2460.41,2460.41,2460.41,2460.41,-0.35
2012-08-22,2461.12,2461.12,2461.12,2461.12,0.03
2012-08-23,2441.29,2441.29,2441.29,2441.29,-0.81
2012-08-24,2457.4,2457.4,2457.4,2457.4,0.66
2012-08-27,2456.22,2456.22,2456.22,2456.22,-0.05
2012-08-28,2454.39,2454.39,2454.39,2454.39,-0.07
2012-08-29,2457.05,2457.05,2457.05,2457.05,0.11
2012-08-30,2438.2,2438.2,2438.2,2438.2,-0.77
2012-08-31,2450.6,2450.6,2450.6,2450.6,0.51
2012-09-04,2447.8,2447.8,2447.8,2447.8,-0.11
2012-09-05,2445.81,2445.81,2445.81,2445.81,-0.08
2012-09-06,2496.12,2496.12,2496.12,2496.12,2.06
2012-09-07,2506.37,2506.37,2506.37,2506.37,0.41
2012-09-10,2491.11,2491.11,2491.11,2491.11,-0.61
2012-09-11,2498.95,2498.95,2498.95,2498.95,0.31
2012-09-12,2504.84,2504.84,2504.84,2504.84,0.24
2012-09-13,2546.03,2546.03,2546.03,2546.03,1.64
2012-09-14,2556.13,2556.13,2556.13,2556.13,0.4
2012-09-17,2548.26,2548.26,2548.26,2548.26,-0.31
2012-09-18,2545.05,2545.05,2545.05,2545.05,-0.13
2012-09-19,2548.11,2548.11,2548.11,2548.11,0.12
2012-09-20,2547.11,2547.11,2547.11,2547.11,-0.04
2012-09-21,2546.92,2546.92,2546.92,2546.92,-0.01
2012-09-24,2541.23,2541.23,2541.23,2541.23,-0.22
2012-09-25,2514.83,2514.83,2514.83,2514.83,-1.04
2012-09-26,2500.92,2500.92,2500.92,2500.92,-0.55
2012-09-27,2525.23,2525.23,2525.23,2525.23,0.97
2012-09-28,2513.93,2513.93,2513.93,2513.93,-0.45
2012-10-01,2520.71,2520.71,2520.71,2520.71,0.27
2012-10-02,2523.08,2523.08,2523.08,2523.08,0.09
2012-10-03,2532.79,2532.79,2532.79,2532.79,0.38
2012-10-04,2550.98,2550.98,2550.98,2550.98,0.72
2012-10-05,2551.02,2551.02,2551.02,2551.02,0
2012-10-08,2542.21,2542.21,2542.21,2542.21,-0.35
2012-10-09,2517.14,2517.14,2517.14,2517.14,-0.99
2012-10-10,2501.75,2501.75,2501.75,2501.75,-0.61
2012-10-11,2502.66,2502.66,2502.66,2502.66,0.04
2012-10-12,2495.28,2495.28,2495.28,2495.28,-0.29
2012-10-15,2515.44,2515.44,2515.44,2515.44,0.81
2012-10-16,2541.28,2541.28,2541.28,2541.28,1.03
2012-10-17,2552.05,2552.05,2552.05,2552.05,0.42
2012-10-18,2545.95,2545.95,2545.95,2545.95,-0.24
2012-10-19,2503.8,2503.8,2503.8,2503.8,-1.66
2012-10-22,2504.96,2504.96,2504.96,2504.96,0.05
2012-10-23,2468.78,2468.78,2468.78,2468.78,-1.44
2012-10-24,2461.18,2461.18,2461.18,2461.18,-0.31
2012-10-25,2468.6,2468.6,2468.6,2468.6,0.3
2012-10-26,2466.8,2466.8,2466.8,2466.8,-0.07
2012-10-31,2467.51,2467.51,2467.51,2467.51,0.03
2012-11-01,2494.67,2494.67,2494.67,2494.67,1.1
2012-11-02,2471.3,2471.3,2471.3,2471.3,-0.94
2012-11-05,2476.94,2476.94,2476.94,2476.94,0.23
2012-11-06,2496.46,2496.46,2496.46,2496.46,0.79
2012-11-07,2439.48,2439.48,2439.48,2439.48,-2.28
2012-11-08,2409.72,2409.72,2409.72,2409.72,-1.22
2012-11-09,2413.92,2413.92,2413.92,2413.92,0.17
2012-11-12,2414.24,2414.24,2414.24,2414.24,0.01
2012-11-13,2405.38,2405.38,2405.38,2405.38,-0.37
2012-11-14,2372.94,2372.94,2372.94,2372.94,-1.35
2012-11-15,2369.32,2369.32,2369.32,2369.32,-0.15
2012-11-16,2381.02,2381.02,2381.02,2381.02,0.49
2012-11-19,2428.47,2428.47,2428.47,2428.47,1.99
2012-11-20,2430.29,2430.29,2430.29,2430.29,0.07
2012-11-21,2435.97,2435.97,2435.97,2435.97,0.23
2012-11-23,2468.06,2468.06,2468.06,2468.06,1.32
2012-11-26,2463.12,2463.12,2463.12,2463.12,-0.2
2012-11-27,2450.48,2450.48,2450.48,2450.48,-0.51
2012-11-28,2470.47,2470.47,2470.47,2470.47,0.82
2012-11-29,2481.42,2481.42,2481.42,2481.42,0.44
2012-11-30,2481.82,2481.82,2481.82,2481.82,0.02
2012-12-03,2470.07,2470.07,2470.07,2470.07,-0.47
2012-12-04,2465.9,2465.9,2465.9,2465.9,-0.17
2012-12-05,2470.59,2470.59,2470.59,2470.59,0.19
2012-12-06,2479.4,2479.4,2479.4,2479.4,0.36
2012-12-07,2486.84,2486.84,2486.84,2486.84,0.3
2012-12-10,2487.78,2487.78,2487.78,2487.78,0.04
2012-12-11,2504.08,2504.08,2504.08,2504.08,0.66
2012-12-12,2505.76,2505.76,2505.76,2505.76,0.07
2012-12-13,2490.56,2490.56,2490.56,2490.56,-0.61
2012-12-14,2480.36,2480.36,2480.36,2480.36,-0.41
2012-12-17,2509.84,2509.84,2509.84,2509.84,1.19
2012-12-18,2538.72,2538.72,2538.72,2538.72,1.15
2012-12-19,2519.54,2519.54,2519.54,2519.54,-0.76
2012-12-20,2533.91,2533.91,2533.91,2533.91,0.57
2012-12-21,2510.32,2510.32,2510.32,2510.32,-0.93
2012-12-24,2504.51,2504.51,2504.51,2504.51,-0.23
2012-12-26,2492.54,2492.54,2492.54,2492.54,-0.48
2012-12-27,2489.97,2489.97,2489.97,2489.97,-0.1
2012-12-28,2462.71,2462.71,2462.71,2462.71,-1.1
2012-12-31,2504.44,2504.44,2504.44,2504.44,1.69
2013-01-02,2568.55,2568.55,2568.55,2568.55,2.56
2013-01-03,2563.19,2563.19,2563.19,2563.19,-0.21
2013-01-04,2575.66,2575.66,2575.66,2575.66,0.49
2013-01-07,2567.63,2567.63,2567.63,2567.63,-0.31
2013-01-08,2560.17,2560.17,2560.17,2560.17,-0.29
2013-01-09,2567.02,2567.02,2567.02,2567.02,0.27
2013-01-10,2586.52,2586.52,2586.52,2586.52,0.76
2013-01-11,2586.69,2586.69,2586.69,2586.69,0.01
2013-01-14,2584.27,2584.27,2584.27,2584.27,-0.09
2013-01-15,2587.2,2587.2,2587.2,2587.2,0.11
2013-01-16,2588.02,2588.02,2588.02,2588.02,0.03
2013-01-17,2602.64,2602.64,2602.64,2602.64,0.57
2013-01-18,2611.54,2611.54,2611.54,2611.54,0.34
2013-01-22,2623.22,2623.22,2623.22,2623.22,0.45
2013-01-23,2627.23,2627.23,2627.23,2627.23,0.15
2013-01-24,2627.33,2627.33,2627.33,2627.33,0
2013-01-25,2641.64,2641.64,2641.64,2641.64,0.54
2013-01-28,2636.83,2636.83,2636.83,2636.83,-0.18
2013-01-29,2650.43,2650.43,2650.43,2650.43,0.52
2013-01-30,2640.77,2640.77,2640.77,2640.77,-0.36
2013-01-31,2634.16,2634.16,2634.16,2634.16,-0.25
2013-02-01,2660.7,2660.7,2660.7,2660.7,1.01
2013-02-04,2630.05,2630.05,2630.05,2630.05,-1.15
2013-02-05,2657.76,2657.76,2657.76,2657.76,1.05
2013-02-06,2659.55,2659.55,2659.55,2659.55,0.07
2013-02-07,2655.84,2655.84,2655.84,2655.84,-0.14
2013-02-08,2670.85,2670.85,2670.85,2670.85,0.57
2013-02-11,2669.37,2669.37,2669.37,2669.37,-0.06
2013-02-12,2673.77,2673.77,2673.77,2673.77,0.16
2013-02-13,2676.6,2676.6,2676.6,2676.6,0.11
2013-02-14,2678.77,2678.77,2678.77,2678.77,0.08
2013-02-15,2676.21,2676.21,2676.21,2676.21,-0.1
2013-02-19,2696.26,2696.26,2696.26,2696.26,0.75
2013-02-20,2662.94,2662.94,2662.94,2662.94,-1.24
2013-02-21,2646.75,2646.75,2646.75,2646.75,-0.61
2013-02-22,2670.36,2670.36,2670.36,2670.36,0.89
2013-02-25,2621.46,2621.46,2621.46,2621.46,-1.83
2013-02-26,2637.89,2637.89,2637.89,2637.89,0.63
2013-02-27,2672.11,2672.11,2672.11,2672.11,1.3
2013-02-28,2669.92,2669.92,2669.92,2669.92,-0.08
2013-03-01,2676.18,2676.18,2676.18,2676.18,0.23
2013-03-04,2688.54,2688.54,2688.54,2688.54,0.46
2013-03-05,2714.35,2714.35,2714.35,2714.35,0.96
2013-03-06,2718.07,2718.07,2718.07,2718.07,0.14
2013-03-07,2723.27,2723.27,2723.27,2723.27,0.19
2013-03-08,2735.67,2735.67,2735.67,2735.67,0.46
2013-03-11,2744.81,2744.81,2744.81,2744.81,0.33
2013-03-12,2738.35,2738.35,2738.35,2738.35,-0.24
2013-03-13,2742.87,2742.87,2742.87,2742.87,0.17
2013-03-14,2758.3,2758.3,2758.3,2758.3,0.56
2013-03-15,2753.82,2753.82,2753.82,2753.82,-0.16
2013-03-18,2738.68,2738.68,2738.68,2738.68,-0.55
2013-03-19,2732.09,2732.09,2732.09,2732.09,-0.24
2013-03-20,2750.42,2750.42,2750.42,2750.42,0.67
2013-03-21,2727.69,2727.69,2727.69,2727.69,-0.83
2013-03-22,2747.25,2747.25,2747.25,2747.25,0.72
2013-03-25,2738.08,2738.08,2738.08,2738.08,-0.33
2013-03-26,2760.32,2760.32,2760.32,2760.32,0.81
2013-03-27,2758.85,2758.85,2758.85,2758.85,-0.05
2013-03-28,2770.05,2770.05,2770.05,2770.05,0.41
2013-04-01,2757.83,2757.83,2757.83,2757.83,-0.44
2013-04-02,2772.11,2772.11,2772.11,2772.11,0.52
2013-04-03,2743.38,2743.38,2743.38,2743.38,-1.04
2013-04-04,2754.67,2754.67,2754.67,2754.67,0.41
2013-04-05,2742.86,2742.86,2742.86,2742.86,-0.43
2013-04-08,2761.05,2761.05,2761.05,2761.05,0.66
2013-04-09,2770.84,2770.84,2770.84,2770.84,0.35
2013-04-10,2804.81,2804.81,2804.81,2804.81,1.23
2013-04-11,2815.02,2815.02,2815.02,2815.02,0.36
2013-04-12,2807.1,2807.1,2807.1,2807.1,-0.28
2013-04-15,2742.63,2742.63,2742.63,2742.63,-2.3
2013-04-16,2781.85,2781.85,2781.85,2781.85,1.43
2013-04-17,2742.01,2742.01,2742.01,2742.01,-1.43
2013-04-18,2723.72,2723.72,2723.72,2723.72,-0.67
2013-04-19,2747.94,2747.94,2747.94,2747.94,0.89
2013-04-22,2760.8,2760.8,2760.8,2760.8,0.47
2013-04-23,2789.56,2789.56,2789.56,2789.56,1.04
2013-04-24,2789.93,2789.93,2789.93,2789.93,0.01
2013-04-25,2801.28,2801.28,2801.28,2801.28,0.41
2013-04-26,2796.24,2796.24,2796.24,2796.24,-0.18
2013-04-29,2816.39,2816.39,2816.39,2816.39,0.72
2013-04-30,2823.42,2823.42,2823.42,2823.42,0.25
2013-05-01,2797.28,2797.28,2797.28,2797.28,-0.93
2013-05-02,2823.82,2823.82,2823.82,2823.82,0.95
2013-05-03,2853.88,2853.88,2853.88,2853.88,1.06
2013-05-06,2859.34,2859.34,2859.34,2859.34,0.19
2013-05-07,2874.46,2874.46,2874.46,2874.46,0.53
2013-05-08,2887.61,2887.61,2887.61,2887.61,0.46
2013-05-09,2878.3,2878.3,2878.3,2878.3,-0.32
2013-05-10,2890.77,2890.77,2890.77,2890.77,0.43
2013-05-13,2891.17,2891.17,2891.17,2891.17,0.01
2013-05-14,2921.12,2921.12,2921.12,2921.12,1.04
2013-05-15,2936.98,2936.98,2936.98,2936.98,0.54
2013-05-16,2922.4,2922.4,2922.4,2922.4,-0.5
2013-05-17,2952.56,2952.56,2952.56,2952.56,1.03
2013-05-20,2950.53,2950.53,2950.53,2950.53,-0.07
2013-05-21,2955.7,2955.7,2955.7,2955.7,0.18
2013-05-22,2931.58,2931.58,2931.58,2931.58,-0.82
2013-05-23,2923.43,2923.43,2923.43,2923.43,-0.28
2013-05-24,2921.88,2921.88,2921.88,2921.88,-0.05
2013-05-28,2940.45,2940.45,2940.45,2940.45,0.64
2013-05-29,2920.18,2920.18,2920.18,2920.18,-0.69
2013-05-30,2931.39,2931.39,2931.39,2931.39,0.38
2013-05-31,2889.46,2889.46,2889.46,2889.46,-1.43
2013-06-03,2906.91,2906.91,2906.91,2906.91,0.6
2013-06-04,2891.02,2891.02,2891.02,2891.02,-0.55
2013-06-05,2851.89,2851.89,2851.89,2851.89,-1.35
2013-06-06,2876.5,2876.5,2876.5,2876.5,0.86
2013-06-07,2913.46,2913.46,2913.46,2913.46,1.28
2013-06-10,2912.63,2912.63,2912.63,2912.63,-0.03
2013-06-11,2883.07,2883.07,2883.07,2883.07,-1.01
2013-06-12,2859.62,2859.62,2859.62,2859.62,-0.81
